project_id,mp_id,constituency_id,state,district,latitude,longitude,work_category,work_description,implementing_agency,executing_agency,vendor_id,sanctioned_amount,estimated_cost,released_amount,expenditure_amount,recommended_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,utilization_certificate_filed,created_at,updated_at
MPLADS-TN-2025-00405,MP-TN-008,PC-TN-006,Tamil Nadu,Coimbatore,11.851192,78.839079,COMMUNITY_HALLS,Construction of community hall at Kisanpur,Coimbatore Zilla Parishad,Coimbatore Rural Development Agency,VEN-00882,1368784.0,1372332.83,292802.92,292802.92,2025-10-22,2025-12-13,2026-01-04,2026-04-22,,DELAYED,False,2025-10-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2025-00410,MP-BR-010,PC-BR-006,Bihar,Muzaffarpur,24.299085,84.936974,EDUCATION,"Construction of 4 additional classrooms at Government Secondary School, Devpur",Muzaffarpur Panchayati Raj Department,Cantonment Board Muzaffarpur,VEN-00882,2517274.0,2554795.28,2202134.7,1947055.13,2025-06-06,2025-08-29,2025-12-05,2026-04-08,,DELAYED,False,2025-06-06T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2024-00418,MP-AP-015,PC-AP-012,Andhra Pradesh,Guntur,16.877417,80.69456,DRINKING_WATER,Installation of 9 solar-powered borewell hand pumps in Anandpur,Guntur Municipal Corporation,Cantonment Board Guntur,VEN-00180,1265430.0,1217437.06,1523201.92,1490608.51,2024-10-07,2024-12-16,2025-02-27,2025-06-04,2025-06-13,COMPLETED,True,2024-10-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00425,MP-AS-006,PC-AS-005,Assam,Silchar,25.800894,92.502857,ELECTRICITY,Rural electrification of Kisanpur Gram Panchayat hamlet,Silchar Municipal Corporation,PWD Silchar Division,VEN-00338,835839.0,816612.13,833104.76,716640.74,2024-03-21,2024-04-15,2024-04-23,2024-07-10,2024-07-24,COMPLETED,False,2023-12-24T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2025-00411,MP-BR-011,PC-BR-007,Bihar,Patna,25.012469,86.095265,PUBLIC_INFRASTRUCTURE,Construction of public library at Rampur Gram Panchayat,Patna Rural Development Agency,Patna Rural Development Agency,VEN-00763,821718.0,881499.78,807256.33,691825.39,2025-08-11,2025-09-06,2025-11-09,2026-07-28,2026-07-31,COMPLETED,True,2025-08-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2024-00468,MP-CG-015,PC-CG-012,Chhattisgarh,Korba,21.239902,81.93866,EDUCATION,"Provision of furniture and computer lab to Government School, Anandpur",Korba Panchayati Raj Department,Korba Municipal Corporation,VEN-00832,1395782.0,1350507.24,812533.09,719607.9,2024-09-09,2024-10-03,2025-01-10,2025-06-21,,DELAYED,False,2024-09-09T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2020-00420,MP-JH-003,PC-JH-001,Jharkhand,Dhanbad,24.422741,85.952637,ROADS,Construction of bridge/culvert on approach road to Sundarpur village,Jharkhand Housing Board — Dhanbad Circle,Jharkhand Housing Board — Dhanbad Circle,VEN-00679,3407133.0,3718290.16,1817407.76,1634385.5,2020-05-03,2020-06-11,2020-07-18,2021-08-17,,DELAYED,False,2020-05-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2023-00412,MP-BR-004,PC-BR-002,Bihar,Muzaffarpur,25.545751,85.597411,ROADS,Construction of bridge/culvert on approach road to Chandpur,Bihar Housing Board — Muzaffarpur Circle,Cantonment Board Muzaffarpur,VEN-00003,5294926.0,5287114.76,5090808.59,4739943.27,2023-08-22,2023-09-13,2023-10-08,2024-08-10,2024-11-03,COMPLETED,False,2023-08-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00426,MP-AS-011,PC-AS-010,Assam,Jorhat,25.606373,92.656691,HEALTH,Purchase of ambulance for Kisanpur village block,PWD Jorhat Division,Jorhat Panchayati Raj Department,VEN-00441,2023019.0,2068499.89,1930378.32,1655654.72,2023-07-29,2023-10-02,2023-11-22,2024-12-16,2025-01-24,COMPLETED,True,2023-07-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2019-00438,MP-GJ-015,PC-GJ-012,Gujarat,Ahmedabad,23.035285,71.418769,ELECTRICITY,Transformer capacity augmentation at Ambedkar Nagar block substation,Cantonment Board Ahmedabad,Ahmedabad Municipal Corporation,VEN-00121,1627696.0,1714621.22,986883.3,909967.19,2019-07-02,2019-07-20,2019-10-14,2020-03-31,,DELAYED,False,2019-07-02T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2022-00413,MP-BR-003,,Bihar,Darbhanga,25.349835,86.257107,ROADS,Construction of 2.8 km cement concrete road from Lakshmipur to Deolali hamlet,Cantonment Board Darbhanga,Darbhanga Rural Development Agency,VEN-00286,5140718.0,5516033.84,4979540.54,4826101.79,2022-12-07,2023-01-06,2023-04-18,2023-10-15,2023-10-09,COMPLETED,True,2022-12-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2025-00476,MP-PB-013,PC-PB-011,Punjab,Amritsar,30.957276,76.020355,RAILWAYS,Passenger amenities upgrade at Deolali block railway halt,Cantonment Board Amritsar,Amritsar Rural Development Agency,VEN-00785,2148370.0,2249421.17,2059726.16,2052112.55,2025-05-23,2025-06-15,2025-07-18,2026-02-08,2026-02-22,COMPLETED,True,2025-05-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2023-00416,MP-OD-006,,Odisha,Puri,20.030588,85.80183,DRINKING_WATER,Construction of overhead water tank (100 KL capacity) at Deolali,Puri Municipal Corporation,PWD Puri Division,VEN-00334,2032202.0,1959030.04,1130788.38,1008219.5,2023-11-22,2023-12-11,2024-02-23,2024-09-08,,DELAYED,False,2023-11-22T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2020-00404,MP-KA-008,PC-KA-006,Karnataka,Mysuru,15.718694,76.739427,ROADS,Construction of 4.1 km cement concrete road from Shivpuri hamlet to Ganeshpur Gram Panchayat,Karnataka Housing Board — Mysuru Circle,Karnataka Housing Board — Mysuru Circle,VEN-00833,5748076.0,6299466.84,5684336.0,5235771.31,2020-08-05,2020-09-23,2020-12-17,2021-07-24,2021-07-19,COMPLETED,True,2020-08-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2021-00469,MP-CG-007,PC-CG-005,Chhattisgarh,Durg,22.298083,81.961147,ROADS,Construction of bridge/culvert on approach road to Ganeshpur block,Cantonment Board Durg,Cantonment Board Durg,VEN-00279,3702849.0,3616758.33,4458293.64,4458293.64,2021-04-05,2021-05-21,2021-06-27,2021-12-28,2021-12-13,COMPLETED,True,2021-04-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2025-00439,MP-GJ-008,PC-GJ-007,Gujarat,Surat,22.379642,72.213242,DRINKING_WATER,Construction of overhead water tank (30 KL capacity) at Ambedkar Nagar village,Surat Rural Development Agency,Cantonment Board Surat,VEN-00121,1857662.0,1987432.59,1765071.16,1666480.83,2025-07-15,2025-08-09,2025-11-01,2026-05-04,2026-05-31,COMPLETED,False,2025-07-15T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2024-00417,MP-OD-015,,Odisha,Cuttack,21.678266,84.753305,IRRIGATION,Renovation of irrigation canal serving Shivpuri farmers,Odisha Housing Board — Cuttack Circle,Cuttack Panchayati Raj Department,VEN-00023,2686754.0,2832167.1,1470453.59,1264104.05,2024-12-13,2025-02-09,2025-03-08,2026-02-14,,DELAYED,False,2024-12-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2023-00477,MP-PB-007,PC-PB-005,Punjab,Jalandhar,31.608479,75.729213,SPORTS,"Provision of sports equipment to youth club, Sundarpur Gram Panchayat",Jalandhar Municipal Corporation,Jalandhar Rural Development Agency,VEN-00409,1697328.0,1845792.11,1615331.75,1602290.99,2023-06-08,2023-07-27,2023-09-19,2024-02-24,2024-04-03,COMPLETED,True,2023-06-08T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2025-00427,MP-AS-010,PC-AS-009,Assam,Dibrugarh,26.640707,92.508263,SPORTS,Construction of open gymnasium at Krishnanagar village community park,Dibrugarh Zilla Parishad,Assam Housing Board — Dibrugarh Circle,VEN-00180,1272559.0,1260943.56,1030379.87,885288.5,2025-07-15,2025-07-30,2025-08-15,2026-02-28,,DELAYED,False,2025-07-15T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2024-00450,MP-RJ-011,PC-RJ-004,Rajasthan,Kota,26.301447,73.216528,EDUCATION,"Renovation of school building and toilets at Government School, Gandhi Nagar village",Kota Municipal Corporation,Kota Rural Development Agency,VEN-00388,1540241.0,1620507.3,2195264.63,1184084.41,2024-10-11,2025-01-01,2025-03-08,2025-11-10,,DELAYED,False,2024-10-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TN-2021-00406,MP-TN-017,PC-TN-012,Tamil Nadu,Salem,10.220261,77.705735,DRINKING_WATER,Laying of 2.5 km drinking water supply pipeline in Ambedkar Nagar village,Cantonment Board Salem,Cantonment Board Salem,VEN-00633,2438290.0,2521234.32,1112421.4,813883.94,2021-06-23,2021-08-10,2021-08-21,2025-11-22,,DELAYED,False,2021-06-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2024-00463,MP-KL-006,PC-KL-006,Kerala,Thrissur,11.476059,75.333775,HEALTH,"Upgradation of Primary Health Centre, Shivpuri hamlet",Thrissur Municipal Corporation,Thrissur Rural Development Agency,VEN-00441,2051716.0,2059016.79,1950972.05,1818225.74,2024-08-31,2024-10-12,2024-10-24,2025-10-18,2025-10-24,COMPLETED,True,2024-08-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2024-00478,MP-PB-007,PC-PB-005,Punjab,Jalandhar,31.29018,75.243765,DRINKING_WATER,Installation of 4 solar-powered borewell hand pumps in Ravipur block,Jalandhar Zilla Parishad,Cantonment Board Jalandhar,VEN-00003,603139.0,587456.64,600838.03,515917.91,2024-06-29,2024-08-10,2024-09-21,2025-02-20,2025-02-23,COMPLETED,True,2024-06-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-GJ-2025-00440,MP-GJ-006,,Gujarat,Surat,21.458768,72.223775,COMMUNITY_HALLS,Construction of community hall at Devpur,Surat Panchayati Raj Department,Surat Zilla Parishad,VEN-00441,709515.0,676948.78,216546.1,187533.86,2025-06-20,2025-08-20,2025-12-01,2026-06-24,,ABANDONED,False,2025-06-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00428,MP-AS-007,PC-AS-006,Assam,Jorhat,25.515385,91.847398,ROADS,Construction of bridge/culvert on approach road to Fatehpur hamlet,Jorhat Rural Development Agency,PWD Jorhat Division,VEN-00338,2870003.0,2950744.99,2821490.1,2457086.59,2023-07-28,2023-10-19,2023-12-22,2024-06-10,2024-05-29,COMPLETED,True,2023-07-28T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2025-00451,MP-RJ-016,PC-RJ-009,Rajasthan,Kota,26.917883,73.170518,HEALTH,"Upgradation of Primary Health Centre, Hanumangarh block",Kota Rural Development Agency,Cantonment Board Kota,VEN-00184,3779402.0,3946218.53,586361.69,565233.06,2025-12-23,2026-02-17,2026-06-09,2027-06-21,,ABANDONED,False,2025-12-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-CG-2023-00470,MP-CG-008,PC-CG-006,Chhattisgarh,Raipur,20.402109,82.700092,ROADS,Construction of 2.7 km cement concrete road from Devpur block to Ravipur Gram Panchayat,Cantonment Board Raipur,PWD Raipur Division,VEN-00785,2620087.0,2778570.94,2608869.16,2236829.03,2023-08-03,2023-10-29,2023-12-07,2024-06-22,2024-09-13,COMPLETED,True,2023-08-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2020-00405,MP-KA-001,PC-KA-001,Karnataka,Bengaluru Urban,15.663,75.16512,HEALTH,Construction of sub-health centre building at Shivpuri Gram Panchayat,PWD Bengaluru Urban Division,Karnataka Housing Board — Bengaluru Urban Circle,VEN-00672,2931366.0,2965379.47,2902837.63,2719126.02,2020-10-16,2021-01-06,2021-04-10,2022-03-07,2022-05-21,COMPLETED,True,2020-10-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2024-00392,MP-MP-014,,Madhya Pradesh,Gwalior,22.79419,78.447284,DRINKING_WATER,Installation of 6 solar-powered borewell hand pumps in Gandhi Nagar block,Gwalior Municipal Corporation,Gwalior Zilla Parishad,VEN-00737,2447904.0,2403935.46,2415497.27,2368197.09,2024-12-09,2025-02-25,2025-06-17,2025-10-20,2025-12-05,COMPLETED,True,2024-12-09T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2024-00464,MP-KL-003,PC-KL-003,Kerala,Thiruvananthapuram,9.802226,76.848141,ROADS,Construction of 1.9 km cement concrete road from Bhagwanpur block to Nehru Nagar block,PWD Thiruvananthapuram Division,Thiruvananthapuram Panchayati Raj Department,VEN-00707,2092143.0,2253206.22,2825008.99,2824288.18,2024-07-17,2024-10-03,2024-10-20,2025-06-13,2025-07-24,COMPLETED,True,2024-07-17T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2020-00452,MP-HR-001,,Haryana,Karnal,28.156994,75.812537,ELECTRICITY,Transformer capacity augmentation at Anandpur village substation,PWD Karnal Division,Karnal Rural Development Agency,VEN-00003,1571893.0,1511693.95,1569832.74,1400275.29,2020-04-27,2020-05-29,2020-09-02,2021-02-16,2021-04-08,COMPLETED,True,2020-04-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-HR-2024-00453,MP-HR-001,,Haryana,Karnal,29.320664,76.913936,SANITATION,Construction of 9 community toilet complexes in Ganeshpur hamlet,Cantonment Board Karnal,Karnal Panchayati Raj Department,VEN-00852,920796.0,918068.6,878359.15,820535.25,2024-05-23,2024-07-13,2024-09-04,2025-01-25,2025-01-17,COMPLETED,True,2024-05-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2019-00429,MP-AS-008,PC-AS-007,Assam,Guwahati,26.556172,92.768803,ROADS,Construction of 1.8 km cement concrete road from Sundarpur hamlet to Ravipur hamlet,Guwahati Panchayati Raj Department,Guwahati Zilla Parishad,VEN-00890,2712413.0,2973586.41,3916690.22,3834415.07,2019-08-29,2019-10-06,2019-12-17,2020-09-05,2020-10-14,COMPLETED,True,2019-08-29T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2023-00430,MP-AS-014,PC-AS-013,Assam,Jorhat,26.518522,92.520132,SANITATION,Construction of underground drainage system in Ravipur hamlet,Jorhat Rural Development Agency,Jorhat Rural Development Agency,VEN-00419,1024263.0,1079270.33,1358075.37,1301311.71,2023-07-23,2023-10-01,2024-01-08,2024-03-09,,DELAYED,False,2023-07-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2022-00406,MP-KA-004,,Karnataka,Hubballi-Dharwad,15.845126,75.688016,IRRIGATION,Renovation of irrigation canal serving Fatehpur hamlet farmers,Hubballi-Dharwad Zilla Parishad,Hubballi-Dharwad Zilla Parishad,VEN-00644,3448726.0,3667009.96,3309087.73,3173636.11,2022-05-05,2022-05-23,2022-09-06,2023-03-12,2023-04-13,COMPLETED,True,2022-05-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2025-00418,MP-OD-024,,Odisha,Bhubaneswar,21.300458,85.952878,COMMUNITY_HALLS,Renovation of marriage hall at Shivpuri hamlet Gram Panchayat,Cantonment Board Bhubaneswar,Cantonment Board Bhubaneswar,VEN-00084,1679343.0,1657782.96,1214194.4,862515.36,2025-09-07,2025-09-25,2025-12-20,2025-01-23,,DELAYED,False,2025-09-07T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-BR-2023-00414,MP-BR-006,PC-BR-003,Bihar,Bhagalpur,25.676489,85.965211,IRRIGATION,Construction of check dam near Chandpur,Bhagalpur Municipal Corporation,PWD Bhagalpur Division,VEN-00577,4303126.0,4402827.37,4228055.97,4204768.7,2023-05-14,2023-06-13,2023-07-29,2024-06-13,2024-06-16,COMPLETED,True,2023-05-14T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2019-00407,MP-KA-002,PC-KA-002,Karnataka,Hubballi-Dharwad,15.490227,75.747541,ELECTRICITY,Solar street lighting installation (2 poles) in Kisanpur block,Cantonment Board Hubballi-Dharwad,Hubballi-Dharwad Municipal Corporation,VEN-00728,1067429.0,1071511.58,461051.35,437675.29,2019-12-03,2020-01-08,2020-04-26,2020-08-10,,DELAYED,False,2019-12-03T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2020-00421,MP-JH-002,,Jharkhand,Ranchi,22.903201,85.775977,SANITATION,Solid waste management unit at Ganeshpur,Ranchi Zilla Parishad,Cantonment Board Ranchi,VEN-00882,1242752.0,1265858.1,1238707.01,1149826.37,2020-04-11,2020-05-17,2020-09-07,2021-02-01,2021-02-13,COMPLETED,True,2020-04-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AP-2020-00419,MP-AP-019,PC-AP-014,Andhra Pradesh,Guntur,14.956127,78.82638,EDUCATION,"Construction of 8 additional classrooms at Government Primary School, Devpur Gram Panchayat",Guntur Municipal Corporation,Guntur Municipal Corporation,VEN-00409,1903800.0,1916049.03,919372.86,897066.53,2020-10-26,2021-01-16,2021-02-02,2021-06-15,,ABANDONED,False,2020-10-26T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2025-00435,MP-TG-008,PC-TG-007,Telangana,Warangal,18.91666,79.86472,HEALTH,Purchase of ambulance for Vijaynagar block block,PWD Warangal Division,Cantonment Board Warangal,VEN-00062,1573399.0,1725805.09,638034.82,599696.08,2025-10-12,2025-11-21,2026-01-26,2027-02-22,,IN_PROGRESS,False,2025-10-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2024-00452,MP-RJ-020,,Rajasthan,Jaipur,27.864847,74.903715,ROADS,Widening and strengthening of village road at Bhagwanpur hamlet,PWD Jaipur Division,Cantonment Board Jaipur,VEN-00852,5168541.0,5645694.15,574702.46,552527.67,2024-05-20,2024-07-01,2024-10-02,2025-09-20,,ABANDONED,False,2024-05-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KL-2024-00465,MP-KL-009,PC-KL-009,Kerala,Kozhikode,10.281121,75.958343,RAILWAYS,Passenger amenities upgrade at Lakshmipur hamlet railway halt,Kozhikode Zilla Parishad,PWD Kozhikode Division,VEN-00846,555300.0,532877.08,528225.06,469447.53,2024-11-23,2024-12-14,2024-12-27,2026-01-10,2025-12-18,COMPLETED,True,2024-11-23T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2024-00431,MP-AS-014,PC-AS-013,Assam,Jorhat,26.894969,93.816585,ROADS,Construction of 5.0 km cement concrete road from Kisanpur block to Sundarpur village,PWD Jorhat Division,Jorhat Panchayati Raj Department,VEN-00565,3075770.0,2986743.43,2978451.18,2622357.46,2024-05-11,2024-07-09,2024-10-04,2025-10-01,2025-09-01,COMPLETED,True,2024-05-11T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2020-00479,MP-PB-008,PC-PB-006,Punjab,Patiala,31.595532,74.966431,HEALTH,Purchase of ambulance for Ravipur Gram Panchayat block,PWD Patiala Division,Punjab Housing Board — Patiala Circle,VEN-00728,1470312.0,1552344.06,622951.08,552900.09,2020-06-18,2020-09-10,2020-12-10,2021-06-28,,ABANDONED,False,2020-06-18T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2021-00453,MP-RJ-014,PC-RJ-007,Rajasthan,Bikaner,27.36355,74.132503,ROADS,Construction of 1.3 km cement concrete road from Manpur block to Ambedkar Nagar hamlet,PWD Bikaner Division,Bikaner Zilla Parishad,VEN-00834,3371112.0,3412370.35,3303037.61,2845208.51,2021-09-17,2021-11-22,2022-01-25,2022-07-17,2022-08-20,COMPLETED,True,2021-09-17T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2020-00432,MP-AS-015,PC-AS-014,Assam,Guwahati,27.009223,93.19792,ELECTRICITY,Solar street lighting installation (9 poles) in Deolali Gram Panchayat,Cantonment Board Guwahati,Cantonment Board Guwahati,VEN-00523,1657614.0,1761093.69,813940.67,718081.25,2020-09-13,2020-10-04,2020-12-08,2025-11-07,,DELAYED,False,2020-09-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2022-00436,MP-TG-009,PC-TG-008,Telangana,Karimnagar,19.012577,79.331129,ROADS,Widening and strengthening of village road at Nehru Nagar block,PWD Karimnagar Division,Karimnagar Panchayati Raj Department,VEN-00745,3364794.0,3368797.99,1281947.35,1207600.25,2024-02-09,2024-03-16,2024-03-21,2023-08-22,,ABANDONED,False,2022-10-05T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2021-00419,MP-OD-022,PC-OD-016,Odisha,Sambalpur,21.484858,85.38502,EDUCATION,"Renovation of school building and toilets at Government School, Nehru Nagar",Sambalpur Zilla Parishad,PWD Sambalpur Division,VEN-00465,2929692.0,3060888.7,2911431.46,2815004.26,2021-06-04,2021-08-03,2021-11-16,2022-05-02,2022-04-04,COMPLETED,True,2021-06-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2019-00424,MP-MH-002,PC-MH-002,Maharashtra,Nashik,20.270108,74.697638,HEALTH,Construction of sub-health centre building at Deolali block,Nashik Rural Development Agency,Nashik Rural Development Agency,VEN-00219,2165898.0,2381943.85,8014935.4,8014935.4,2019-12-20,2020-01-17,2020-04-27,2021-02-19,,ABANDONED,False,2019-12-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2025-00433,MP-AS-006,PC-AS-005,Assam,Silchar,25.450977,92.531589,DRINKING_WATER,Construction of overhead water tank (100 KL capacity) at Fatehpur village,Assam Housing Board — Silchar Circle,PWD Silchar Division,VEN-00338,961867.0,997526.45,918145.89,875025.42,2025-06-13,2025-07-25,2025-10-04,2026-05-23,2026-07-06,COMPLETED,False,2025-06-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MP-2023-00393,MP-MP-006,PC-MP-006,Madhya Pradesh,Gwalior,22.709688,78.517784,HEALTH,Purchase of ambulance for Deolali block block,Gwalior Rural Development Agency,Gwalior Zilla Parishad,VEN-00749,1555096.0,1667176.18,1535046.97,1529444.3,2023-06-04,2023-08-05,2023-08-20,2024-06-09,2024-08-13,COMPLETED,True,2023-06-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-PB-2024-00480,MP-PB-005,PC-PB-004,Punjab,Patiala,31.797015,74.703972,SANITATION,Construction of 5 community toilet complexes in Lakshmipur Gram Panchayat,Cantonment Board Patiala,Patiala Municipal Corporation,VEN-00471,751377.0,810426.47,719141.53,661625.27,2024-04-01,2024-06-27,2024-08-11,2024-11-04,2025-01-12,COMPLETED,True,2024-04-01T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2024-00420,MP-OD-016,PC-OD-011,Odisha,Cuttack,19.880665,85.994808,COMMUNITY_HALLS,Renovation of marriage hall at Chandpur Gram Panchayat,Cuttack Panchayati Raj Department,Cantonment Board Cuttack,VEN-00338,1918028.0,1858510.67,780189.64,663036.38,2024-05-24,2024-07-31,2024-11-12,2025-07-31,,DELAYED,False,2024-05-24T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2022-00454,MP-RJ-001,,Rajasthan,Jaipur,28.08469,74.122627,DRINKING_WATER,Laying of 1.9 km drinking water supply pipeline in Manpur Gram Panchayat,Jaipur Panchayati Raj Department,Jaipur Rural Development Agency,VEN-00840,537253.0,552086.43,86518.45,76002.97,2022-10-02,2022-11-18,2023-02-01,2023-05-16,,ABANDONED,False,2022-10-02T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2024-00425,MP-MH-012,,Maharashtra,Kolhapur,20.052436,74.697528,HEALTH,Construction of sub-health centre building at Gandhi Nagar hamlet,Kolhapur Panchayati Raj Department,Kolhapur Zilla Parishad,VEN-00641,1779124.0,1784571.52,1777505.4,1639380.33,2024-09-04,2024-11-19,2025-02-11,2025-11-08,2025-12-01,COMPLETED,True,2024-09-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-TG-2025-00437,MP-TG-008,PC-TG-007,Telangana,Warangal,18.492197,78.487807,ROADS,Construction of bridge/culvert on approach road to Sundarpur hamlet,Warangal Rural Development Agency,Warangal Rural Development Agency,VEN-00158,1847990.0,1826135.54,2118488.49,2118488.49,2025-07-13,2025-08-20,2025-10-20,2026-12-13,,IN_PROGRESS,False,2025-07-13T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-KA-2023-00408,MP-KA-010,PC-KA-008,Karnataka,Belagavi,16.176703,74.905433,DRINKING_WATER,Laying of 2.0 km drinking water supply pipeline in Kisanpur block,Belagavi Zilla Parishad,Karnataka Housing Board — Belagavi Circle,VEN-00852,488160.0,472970.78,477727.34,446935.95,2023-08-12,2023-10-14,2024-01-06,2024-05-31,2024-06-21,COMPLETED,False,2023-08-12T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-MH-2020-00426,MP-MH-011,PC-MH-010,Maharashtra,Kolhapur,20.276168,75.820488,IRRIGATION,Construction of check dam near Bhagwanpur village,Kolhapur Municipal Corporation,Kolhapur Municipal Corporation,VEN-00520,4596829.0,4396879.75,2790415.91,2404138.61,2020-12-20,2021-01-07,2021-04-05,2021-09-07,,DELAYED,False,2020-12-20T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-OD-2024-00421,MP-OD-013,PC-OD-009,Odisha,Sambalpur,20.263263,84.350333,ROADS,Construction of 4.5 km cement concrete road from Devpur Gram Panchayat to Manpur hamlet,PWD Sambalpur Division,Sambalpur Municipal Corporation,VEN-00396,1855552.0,1766208.24,1828111.47,1717432.81,2024-11-04,2025-01-17,2025-03-20,2025-10-04,2025-09-12,COMPLETED,True,2024-11-04T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2023-00422,MP-JH-009,,Jharkhand,Bokaro,23.513928,84.421851,ROADS,Construction of 1.5 km cement concrete road from Chandpur block to Fatehpur Gram Panchayat,Bokaro Zilla Parishad,PWD Bokaro Division,VEN-00728,1320539.0,1432722.27,1310470.01,1298284.6,2023-11-27,2024-02-10,2024-05-17,2025-06-18,2025-05-29,COMPLETED,True,2023-11-27T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-JH-2024-00423,MP-JH-005,PC-JH-003,Jharkhand,Dhanbad,23.809441,85.436163,HEALTH,Purchase of ambulance for Ravipur block,PWD Dhanbad Division,Cantonment Board Dhanbad,VEN-00121,2773940.0,2675491.76,2700774.15,2381546.43,2024-08-16,2024-09-16,2025-01-06,2026-01-04,2025-12-10,COMPLETED,True,2024-08-16T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-AS-2024-00434,MP-AS-011,PC-AS-010,Assam,Jorhat,26.234684,93.221925,DRINKING_WATER,Laying of 2.5 km drinking water supply pipeline in Ravipur block,Jorhat Rural Development Agency,Jorhat Zilla Parishad,VEN-00133,925855.0,994256.24,1273882.8,1235120.74,2024-07-31,2024-09-24,2025-01-12,2025-08-02,2025-10-10,COMPLETED,True,2024-07-31T09:00:00Z,2026-09-04T04:00:00Z
MPLADS-RJ-2024-00455,MP-RJ-011,PC-RJ-004,Rajasthan,Kota,26.741299,73.510962,EDUCATION,"Provision of furniture and computer lab to Government School, Fatehpur village",PWD Kota Division,Kota Rural Development Agency,VEN-00520,1718300.0,1653924.83,1654269.0,1423195.87,2024-08-21,2024-10-08,2025-02-04,2025-07-30,2025-09-16,COMPLETED,True,2024-08-21T09:00:00Z,2026-09-04T04:00:00Z
